GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26003","Alger, MI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",277069,280903,272825,280957,305051,288595,268582,212612,224779,223188,197975,210908,210124,214219,208561,207386,219908,222063,222713,236914
 "26003","Alger, MI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",202517,210932,207557,218618,242322,227258,210490,156550,171538,170462,147885,163013,165354,170041,164128,162832,175078,176827,178680,194258
 "26003","Alger, MI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",4343,3754,3532,4233,5526,4854,3599,3740,(D),3683,3709,2289,3688,3239,7627,4316,5779,6641,5673,2806
 "26003","Alger, MI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "26003","Alger, MI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",(D),(D),(D),2307,2163,2460,(D),(D),(D),(D),(D),(D),2192,(D),2295,(D),(D),(D),(D),(D)
 "26003","Alger, MI",3,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",12654,12127,10451,10929,9006,8165,6805,6099,5288,6473,5517,8351,6879,6816,6302,5630,4899,4677,4304,5149
 "26003","Alger, MI",3,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",54838,63511,62167,66981,62362,60144,54339,38731,(D),32316,32148,44937,51343,47968,45001,45121,46677,48660,52256,53342
 "26003","Alger, MI",3,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),9007,6991,7667,9143,9884,9254,11183,9697
 "26003","Alger, MI",3,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),42445,41286,37445,35900,36651,39461,40873,43912
 "26003","Alger, MI",3,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",(D),(D),(D),4274,5555,5222,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
